sha256,isMalicious,Chabada,Gcata,apisList
B17F2F798EA5D587B9792214ECC4B8867A5EB77B80C6B43D8AFB08232D698EFD,True,42,5,"['android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.app.NotificationManager.notify', 'android.view.View.startDrag', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.app.NotificationManager.notify', 'android.location.LocationManager.getLastKnownLocation', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.stop', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.requestLocationUpdates', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.start', 'android.accounts.AccountManager.getAuthToken', 'android.accounts.AccountManager.invalidateAuthToken', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.stop']"
FD2DD854908E4A6FB23CF90456F9386BD8B66BCE1B3F1413309750F2BDC40A19,True,8,20,"['android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
21D8E2AB4F5705213CAC829B64D3A576DDF6B35B2BC49A1F8E0236658AB4589C,True,8,8,"['android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify']"
9963FD1A25A9AA250C4EE5B94A2689D2BCB98C563F3CFF3DC705F5613242D6B8,True,42,24,"['android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify']"
A787C70E1B8935955393FE21321ECB685E74EDD3F6B851F3E105D2A47899FA01,True,42,48,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
99A762A44590BB99F54301AA6D54960B86169883804B94C2DF58394ECD9D8F5E,True,6,7,"['android.app.ActivityManager.getRunningTasks', 'android.net.ConnectivityManager.getNetworkInfo', 'android.net.ConnectivityManager.getActiveNetworkInfo', 'android.media.AudioManager.isWiredHeadsetOn']"
0E1F590D79827F1855E0A4A03F3FCBA1356C4BF163FCF9949475DD53427D314A,True,35,30,"['android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getSubscriberId']"
E41644B42C3B5FDF392B664690A80ABB65A8609DE36773108A7AF8A2D9803984,True,42,16,"['android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.getAuthToken', 'android.accounts.AccountManager.invalidateAuthToken', 'android.widget.VideoView.start', 'android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.telephony.TelephonyManager.listen', 'android.telephony.TelephonyManager.listen', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.location.LocationManager.getBestProvider', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.getLastKnownLocation', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.DownloadManager.enqueue', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.location.LocationManager.getBestProvider', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getNeighboringCellInfo', 'android.location.LocationManager.getLastKnownLocation', 'android.net.wifi.WifiManager.getScanResults', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.net.wifi.WifiManager$WifiLock.acquire', 'android.net.wifi.WifiManager$WifiLock.release', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.net.wifi.WifiManager.startScan', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.stop', 'android.os.Vibrator.cancel', 'android.media.AudioRecord.<init>', 'android.app.DownloadManager.enqueue', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.cancel', 'android.os.Vibrator.vibrate', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.start', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.resume', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.location.LocationManager.getLastKnownLocation', 'android.app.NotificationManager.notify', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.telephony.TelephonyManager.listen', 'android.telephony.TelephonyManager.listen', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.bluetooth.BluetoothDevice.getName', 'android.bluetooth.BluetoothAdapter.isEnabled', 'android.bluetooth.BluetoothAdapter.isEnabled', 'android.bluetooth.BluetoothAdapter.isEnabled', 'android.bluetooth.BluetoothAdapter.isDiscovering', 'android.bluetooth.BluetoothAdapter.cancelDiscovery', 'android.bluetooth.BluetoothAdapter.isDiscovering', 'android.bluetooth.BluetoothAdapter.startDiscovery', 'android.bluetooth.BluetoothAdapter.isDiscovering', 'android.media.AudioRecord.<init>']"
95BF7B6402F97338C3DBF00D967B6998D89FEC28E45187348C882E8EE84769B2,True,42,22,"['android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.getAuthToken', 'android.accounts.AccountManager.invalidateAuthToken', 'android.widget.VideoView.start', 'android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.telephony.TelephonyManager.listen', 'android.telephony.TelephonyManager.listen', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.location.LocationManager.getBestProvider', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.requestLocationUpdates', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.DownloadManager.enqueue', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.location.LocationManager.getBestProvider', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getNeighboringCellInfo', 'android.location.LocationManager.getLastKnownLocation', 'android.net.wifi.WifiManager.getScanResults', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.net.wifi.WifiManager$WifiLock.acquire', 'android.net.wifi.WifiManager$WifiLock.release', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.net.wifi.WifiManager.startScan', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.stop', 'android.os.Vibrator.cancel', 'android.media.AudioRecord.<init>', 'android.app.DownloadManager.enqueue', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.cancel', 'android.os.Vibrator.vibrate', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.start', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.resume', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.location.LocationManager.getLastKnownLocation', 'android.app.NotificationManager.notify', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.telephony.TelephonyManager.listen', 'android.telephony.TelephonyManager.listen', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.bluetooth.BluetoothDevice.getName', 'android.bluetooth.BluetoothAdapter.isEnabled', 'android.bluetooth.BluetoothAdapter.isEnabled', 'android.bluetooth.BluetoothAdapter.isEnabled', 'android.bluetooth.BluetoothAdapter.isDiscovering', 'android.bluetooth.BluetoothAdapter.cancelDiscovery', 'android.bluetooth.BluetoothAdapter.isDiscovering', 'android.bluetooth.BluetoothAdapter.startDiscovery', 'android.bluetooth.BluetoothAdapter.isDiscovering', 'android.media.AudioRecord.<init>']"
E25C7F8493754000BBB6952157947E2234BF0AE33841ED157F565ACC2A92FE46,True,2,28,"['android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.app.DownloadManager.enqueue', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.os.Vibrator.vibrate', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.start', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
